client_id,client_name,gender,birth_date,client_type,cellphone,email,JOB_TITLE,JOB_INDUSTRY_CATEGORY,WEALTH_SEGMENT,DECEASED_INDICATOR,OWNS_CAR,TENURE,ADDRESS,POSTCODE,STATE,COUNTRY,
856,Rosabelle Godsmark,Female,10/19/1995,company,0034984054445,rosabelle_godsmark@gmail.com,Junior Executive,Health,Affluent Customer,FALSE,TRUE,18,6812 Gina Point,3082,VIC,Australia,
857,Guilbert Bearns,Male,10/29/1982,company,0061114059302,guilbert_bearns@gmail.com,VP Quality Control,Manufacturing,Affluent Customer,FALSE,TRUE,11,1 Becker Parkway,4350,QLD,Australia,
858,Meridith Urwin,Female,3/7/1997,individual,0061844064159,meridith_urwin@gmail.com,Human Resources Assistant III,Health,Affluent Customer,FALSE,TRUE,22,52201 Tony Avenue,2088,NSW,Australia,
859,,Male,1/24/1957,company,0049914069016,,Clinical Specialist,Health,Affluent Customer,FALSE,TRUE,12,2382 Anthes Crossing,2153,NSW,Australia,
860,Gerta Porrett,Female,11/13/1959,individual,0035198407387,gerta_porrett@gmail.com,Business Systems Development Analyst,IT,High Net Worth,FALSE,FALSE,15,44350 Buell Alley,4018,QLD,Australia,
861,Karrah Howell,Female,11/7/1956,individual,0064114078730,karrah_howell@gmail.com,Marketing Manager,Manufacturing,High Net Worth,FALSE,TRUE,8,23 Del Sol Alley,3064,VIC,Australia,
862,Alick Baise,Male,8/16/1998,company,0065844083587,alick_baise@gmail.com,Financial Advisor,Financial Services,Affluent Customer,FALSE,FALSE,3,79 Mockingbird Plaza,3163,VIC,Australia,
863,Casandra Betteridge,Female,9/10/1942,company,0066914088445,casandra_betteridge@gmail.com,Senior Financial Analyst,Financial Services,Affluent Customer,FALSE,FALSE,10,858 Portage Hill,2770,NSW,Australia,
864,Maurine Clee,Female,9/13/1980,company,0034984093302,maurine_clee@gmail.com,Environmental Tech,Manufacturing,Affluent Customer,FALSE,TRUE,7,629 Grasskamp Junction,2200,NSW,Australia,
865,Darwin Bumpas,Male,12/27/1978,company,0061114098159,darwin_bumpas@gmail.com,Associate Professor,Manufacturing,Mass Customer,FALSE,FALSE,4,88 Aberg Circle,3806,VIC,Australia,
866,Hayes Daveren,Male,3/27/1953,company,0061844103016,hayes_daveren@gmail.com,Account Representative IV,Health,High Net Worth,FALSE,TRUE,21,18 Morning Circle,3012,VIC,Australia,
867,Piper Issacov,Female,11/8/1939,individual,0049914107873,piper_issacov@gmail.com,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,14,7523 Eggendart Hill,4151,QLD,Australia,
868,Markus Pendrey,Male,8/1/1959,company,0035198411273,markus_pendrey@gmail.com,Environmental Specialist,n/a,High Net Worth,FALSE,TRUE,12,2 Mandrake Street,2221,NSW,Australia,
869,Sile Zappel,Female,3/29/1958,company,0064114117587,sile_zappel@gmail.com,Statistician IV,Financial Services,Mass Customer,FALSE,FALSE,8,727 Morrow Parkway,3197,VIC,Australia,
870,Craggy Happel,Male,2/10/1979,individual,0065844122444,craggy_happel@gmail.com,Product Engineer,Health,Mass Customer,FALSE,TRUE,12,83497 Memorial Plaza,2570,NSW,Australia,
871,Egor Mariette,Male,11/26/1980,individual,0066914127301,egor_mariette@gmail.com,Senior Cost Accountant,Financial Services,Mass Customer,FALSE,FALSE,4,488 Briar Crest Court,2101,NSW,Australia,
872,Reinald Bembrigg,Male,8/21/1953,company,0034984132158,reinald_bembrigg@gmail.com,Nurse,Health,High Net Worth,FALSE,TRUE,7,78451 South Street,2380,NSW,Australia,
873,Kissie Line,Female,5/20/2000,company,0061114137015,kissie_line@gmail.com,Clinical Specialist,Health,High Net Worth,FALSE,FALSE,8,6 Prairieview Pass,2770,NSW,Australia,
874,Quentin Gerleit,Female,9/15/1990,company,0061844141872,quentin_gerleit@gmail.com,,IT,Mass Customer,FALSE,TRUE,21,5 Ohio Road,3169,VIC,Australia,
875,Karoly Burgoine,Male,4/6/1947,company,0049914146729,karoly_burgoine@gmail.com,Programmer Analyst II,Financial Services,Affluent Customer,FALSE,FALSE,11,4787 Golf Terrace,3163,VIC,Australia,
876,Clarine Piecha,Female,12/7/1964,company,0035198415158,clarine_piecha@gmail.com,Electrical Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,1,4 Pine View Junction,3021,VIC,Australia,
877,Mycah Beaston,Male,7/31/1961,individual,0064114156443,mycah_beaston@gmail.com,Automation Specialist I,Manufacturing,Mass Customer,FALSE,FALSE,19,097 Hollow Ridge Alley,2118,NSW,Australia,
878,Clemmie Bartoszewicz,Female,7/28/1958,company,0065844161300,clemmie_bartoszewicz@gmail.com,Automation Specialist III,Manufacturing,Affluent Customer,FALSE,TRUE,13,860 Barby Lane,4275,QLD,Australia,
879,Randall Mason,Male,7/28/1974,individual,0066914166157,randall_mason@gmail.com,Assistant Manager,Health,High Net Worth,FALSE,TRUE,13,6412 Butternut Road,2050,NSW,Australia,
880,Donica Humby,Female,6/1/1967,individual,0034984171014,donica_humby@gmail.com,,n/a,Affluent Customer,FALSE,FALSE,19,15 Weeping Birch Crossing,2448,NSW,Australia,
881,Lotty Loach,Female,8/23/1961,company,0061114175871,lotty_loach@gmail.com,Tax Accountant,Financial Services,High Net Worth,FALSE,FALSE,7,891 Sachtjen Hill,4170,QLD,Australia,
882,Marie-jeanne Breawood,Female,10/12/1953,company,0061844180728,marie-jeanne_breawood@gmail.com,,Telecommunications,Mass Customer,FALSE,TRUE,9,771 Union Crossing,4570,QLD,Australia,
883,Babara Sissel,Female,6/8/1974,company,0049914185585,babara_sissel@gmail.com,GIS Technical Architect,n/a,Affluent Customer,FALSE,TRUE,13,22 Farmco Avenue,3851,VIC,Australia,
884,Rodolphe Glenton,Male,9/28/1974,company,0035198419044,rodolphe_glenton@gmail.com,,IT,Affluent Customer,FALSE,FALSE,2,01 Bunker Hill Drive,2230,NSW,Australia,
885,Thorvald Duckerin,Male,10/20/1995,company,0064114195299,thorvald_duckerin@gmail.com,Associate Professor,Entertainment,Mass Customer,FALSE,FALSE,14,7650 Gulseth Parkway,3139,VIC,Australia,
886,Paulina Iannuzzelli,Female,3/8/1956,individual,0065844200156,paulina_iannuzzelli@gmail.com,Cost Accountant,Financial Services,Affluent Customer,FALSE,TRUE,20,24815 Lindbergh Avenue,2749,NSW,Australia,
887,Ricki Padefield,Male,8/3/1948,company,0066914205013,ricki_padefield@gmail.com,Software Consultant,Telecommunications,Mass Customer,FALSE,FALSE,11,924 Lindbergh Court,2226,NSW,Australia,
888,Lizette McKeaveney,Female,4/11/1994,individual,0034984209871,lizette_mckeaveney@gmail.com,Analog Circuit Design manager,Argiculture,Affluent Customer,FALSE,TRUE,5,1 Manitowish Court,2259,NSW,Australia,
889,Muffin Bhar,Male,4/7/1966,individual,0061114214728,muffin_bhar@gmail.com,Structural Analysis Engineer,Financial Services,Affluent Customer,FALSE,FALSE,5,9 Derek Alley,3058,VIC,Australia,
890,Jeno Strafford,Male,7/21/1941,company,0061844219585,jeno_strafford@gmail.com,,Manufacturing,Affluent Customer,FALSE,FALSE,16,5990 Fairfield Pass,2318,NSW,Australia,
891,Brigg Himsworth,Male,10/10/1973,company,0049914224442,brigg_himsworth@gmail.com,Project Manager,IT,Mass Customer,FALSE,TRUE,9,1 Mandrake Way,3844,VIC,Australia,
892,Judi Cazereau,Female,3/3/1997,company,0035198422929,judi_cazereau@gmail.com,Design Engineer,Property,Mass Customer,FALSE,TRUE,6,4011 Prairieview Court,2031,NSW,Australia,
893,Shara Bramhill,U,,company,0064114234156,shara_bramhill@gmail.com,Civil Engineer,Manufacturing,High Net Worth,FALSE,TRUE,15,53877 Dakota Crossing,2871,NSW,Australia,
894,Raleigh Pont,Male,11/2/1964,company,0065844239013,raleigh_pont@gmail.com,Executive Secretary,n/a,High Net Worth,FALSE,FALSE,5,49 Northfield Drive,2145,NSW,Australia,
895,Zachariah Meininking,Male,6/9/1938,individual,0066914243870,zachariah_meininking@gmail.com,Systems Administrator II,IT,Mass Customer,FALSE,TRUE,6,0 Summit Center,4019,QLD,Australia,
896,Lesley Garey,Male,3/29/1994,company,0034984248727,lesley_garey@gmail.com,Software Test Engineer II,Manufacturing,Mass Customer,FALSE,FALSE,18,66 Shopko Circle,3806,VIC,Australia,
897,Adriena Giffin,Female,3/17/1957,company,0061114253584,adriena_giffin@gmail.com,Environmental Tech,IT,Affluent Customer,FALSE,TRUE,7,370 Eastwood Road,4133,QLD,Australia,
898,,Female,7/28/1980,individual,0061844258441,,Staff Scientist,Health,Mass Customer,FALSE,FALSE,10,20 Hoffman Park,2145,NSW,Australia,
899,Carr Hopkynson,Male,10/18/1971,individual,0049914263298,carr_hopkynson@gmail.com,Accountant IV,Property,Affluent Customer,FALSE,FALSE,11,6293 Hooker Point,2099,NSW,Australia,
900,Shay Briand,Male,10/5/1956,company,0035198426815,shay_briand@gmail.com,,Health,High Net Worth,FALSE,FALSE,19,30 Harper Trail,2318,NSW,Australia,
901,Karney Burstow,Male,7/2/1972,company,0064114273012,karney_burstow@gmail.com,Assistant Professor,n/a,Mass Customer,FALSE,FALSE,13,64467 Pankratz Pass,3023,VIC,Australia,
902,Latrena Yetts,Female,6/18/1999,company,0065844277869,latrena_yetts@gmail.com,Chief Design Engineer,Manufacturing,Mass Customer,FALSE,FALSE,8,900 Brown Junction,2291,NSW,Australia,
903,Jesse Alflat,Male,9/1/1984,company,0066914282726,jesse_alflat@gmail.com,Paralegal,Financial Services,Mass Customer,FALSE,FALSE,9,8845 Spaight Way,3049,VIC,Australia,
904,Kelcie Kingaby,Female,3/24/2000,company,0034984287583,kelcie_kingaby@gmail.com,Business Systems Development Analyst,Manufacturing,Affluent Customer,FALSE,TRUE,5,85420 Myrtle Road,2114,NSW,Australia,
905,Fabio Commuzzo,Male,10/2/1961,individual,0061114292440,fabio_commuzzo@gmail.com,Legal Assistant,IT,Mass Customer,FALSE,FALSE,2,276 Anthes Court,2450,NSW,Australia,
906,Heall Andrioli,Male,6/17/1941,company,0061844297297,heall_andrioli@gmail.com,Account Executive,Health,Mass Customer,FALSE,FALSE,8,6315 Mendota Parkway,2263,NSW,Australia,
907,Rickert Brasted,Male,9/18/1959,individual,0049914302154,rickert_brasted@gmail.com,Help Desk Technician,n/a,Affluent Customer,FALSE,FALSE,17,66904 American Ash Hill,4814,QLD,Australia,
908,Hedwig Jayme,Female,8/21/1952,individual,0035198430701,hedwig_jayme@gmail.com,,n/a,Mass Customer,FALSE,FALSE,12,90 Morningstar Drive,3030,VIC,Australia,
909,Penrod Tomasicchio,Male,5/28/1968,company,0064114311868,penrod_tomasicchio@gmail.com,Software Test Engineer III,Health,Affluent Customer,FALSE,FALSE,16,34020 Sheridan Park,2768,NSW,Australia,
910,Pancho Edis,Male,12/30/1970,company,0065844316725,pancho_edis@gmail.com,Sales Representative,Retail,Mass Customer,FALSE,TRUE,8,58 Meadow Valley Court,2330,NSW,Australia,
911,Andriana Gosnoll,Female,5/19/1964,company,0066914321582,andriana_gosnoll@gmail.com,,Manufacturing,Mass Customer,FALSE,FALSE,18,2030 Anderson Lane,2141,NSW,Australia,
912,Nilson Wiggam,Male,2/15/1996,company,0034984326439,nilson_wiggam@gmail.com,General Manager,Manufacturing,Affluent Customer,FALSE,FALSE,17,07 Acker Pass,3178,VIC,Australia,
913,Denny Spleving,Female,5/13/1973,company,0061114331297,denny_spleving@gmail.com,Geologist III,Manufacturing,Affluent Customer,FALSE,TRUE,6,31815 Vermont Drive,4227,QLD,Australia,
914,Roth Crum,U,,individual,0061844336154,roth_crum@gmail.com,Help Desk Operator,n/a,High Net Worth,FALSE,TRUE,10,5070 Division Parkway,3910,VIC,Australia,
915,Olia O' Mullan,Female,3/24/1973,company,0049914341011,olia_o' mullan@gmail.com,,n/a,Mass Customer,FALSE,FALSE,21,4 Fordem Avenue,2777,NSW,Australia,
916,Conway Juarez,Male,3/2/1967,individual,0035198434586,conway_juarez@gmail.com,Developer IV,Entertainment,High Net Worth,FALSE,FALSE,9,659 Comanche Plaza,2153,NSW,Australia,
917,Dru Crellim,Female,3/4/1963,individual,0064114350725,dru_crellim@gmail.com,Chemical Engineer,Manufacturing,High Net Worth,FALSE,TRUE,13,5 Myrtle Junction,4128,QLD,Australia,
918,Shaw MacEvilly,Male,5/6/2000,company,0065844355582,shaw_macevilly@gmail.com,Software Consultant,Health,High Net Worth,FALSE,FALSE,16,723 Grayhawk Way,3934,VIC,Australia,
919,Brook Eade,Female,11/17/1957,company,0066914360439,brook_eade@gmail.com,Nurse,Telecommunications,High Net Worth,FALSE,FALSE,3,55 Dorton Point,4154,QLD,Australia,
920,Aleece Feige,Female,9/16/1975,company,0034984365296,aleece_feige@gmail.com,Help Desk Operator,Telecommunications,High Net Worth,FALSE,FALSE,17,9 Killdeer Circle,2643,NSW,Australia,
921,Dolorita Strutton,Female,5/21/1991,company,0061114370153,dolorita_strutton@gmail.com,Assistant Manager,n/a,High Net Worth,FALSE,TRUE,14,04 Miller Drive,2477,NSW,Australia,
922,Harman A'field,Male,12/27/1960,company,0061844375010,harman_a'field@gmail.com,Pharmacist,Health,Mass Customer,FALSE,FALSE,16,64213 Miller Point,2071,NSW,Australia,
923,Hildegarde Bamb,Female,2/10/1961,individual,0049914379867,hildegarde_bamb@gmail.com,Teacher,Property,Mass Customer,FALSE,TRUE,3,24593 Jackson Parkway,2231,NSW,Australia,
924,Launce Gale,Male,1/15/1939,company,0035198438472,launce_gale@gmail.com,,Manufacturing,High Net Worth,FALSE,FALSE,17,9346 Lyons Point,2077,NSW,Australia,
925,Ilise Clissold,Female,11/16/1987,company,0064114389581,ilise_clissold@gmail.com,Senior Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,15,0504 Nevada Drive,2155,NSW,Australia,
926,Julita Prene,Female,5/16/1979,individual,0065844394438,julita_prene@gmail.com,General Manager,Manufacturing,Mass Customer,FALSE,TRUE,5,817 Loftsgordon Road,3029,VIC,Australia,
927,Ashlen Willbond,Female,5/15/1984,individual,0066914399295,ashlen_willbond@gmail.com,Research Associate,Manufacturing,Mass Customer,FALSE,FALSE,20,30 Lukken Point,4159,QLD,Australia,
928,Keely Bointon,Female,10/16/1988,company,0034984404152,keely_bointon@gmail.com,Librarian,Entertainment,High Net Worth,FALSE,FALSE,3,4 Kingsford Trail,4051,QLD,Australia,
929,Poul Gaskin,Male,6/15/1950,company,0061114409009,poul_gaskin@gmail.com,Senior Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,13,42 3rd Plaza,2250,NSW,Australia,
930,Sheilakathryn Huff,Female,5/15/1958,company,0061844413866,sheilakathryn_huff@gmail.com,,Manufacturing,Affluent Customer,FALSE,TRUE,13,6660 Riverside Circle,3013,VIC,Australia,
931,Rubia Evetts,Female,12/21/1990,company,0049914418723,rubia_evetts@gmail.com,Occupational Therapist,Health,Mass Customer,FALSE,TRUE,21,21712 Texas Court,3429,VIC,Australia,
932,Francklin Cross,Male,4/6/1981,company,0035198442358,francklin_cross@gmail.com,Statistician II,Manufacturing,Affluent Customer,FALSE,FALSE,8,122 Marcy Park,2213,NSW,Australia,
933,Wilone Champley,Female,11/6/1983,individual,0064114428437,wilone_champley@gmail.com,Software Engineer I,Telecommunications,Mass Customer,FALSE,TRUE,12,293 Mendota Park,2154,NSW,Australia,
934,Lezlie Clemits,Female,5/30/1973,company,0065844433294,lezlie_clemits@gmail.com,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,14,47 Scofield Junction,3620,VIC,Australia,
935,Kathe Oller,Female,8/20/1959,individual,0066914438151,kathe_oller@gmail.com,Project Manager,Manufacturing,Mass Customer,FALSE,FALSE,6,9 Washington Center,3340,VIC,Australia,
936,Dulce Bradwell,Female,7/3/1957,individual,0034984443008,dulce_bradwell@gmail.com,Assistant Media Planner,Entertainment,Mass Customer,FALSE,TRUE,17,7109 Grayhawk Avenue,3073,VIC,Australia,
937,Felice Dechelette,Male,2/5/1998,company,0061114447865,felice_dechelette@gmail.com,Help Desk Technician,Financial Services,High Net Worth,FALSE,TRUE,8,70 Evergreen Hill,3207,VIC,Australia,
938,Joane Caldes,Female,3/17/1978,company,0061844452723,joane_caldes@gmail.com,Paralegal,Financial Services,High Net Worth,FALSE,TRUE,11,20139 Lakewood Plaza,2440,NSW,Australia,
939,Diane Furman,Female,8/11/1993,company,0049914457580,diane_furman@gmail.com,Legal Assistant,Argiculture,Mass Customer,FALSE,FALSE,17,9 Memorial Road,4132,QLD,Australia,
940,Ogdan Blenkinship,Male,1/18/1951,company,0035198446243,ogdan_blenkinship@gmail.com,Staff Scientist,Retail,High Net Worth,FALSE,FALSE,20,3094 Elka Place,2166,NSW,Australia,
941,Kizzee Agget,Female,7/25/1976,company,0064114467294,kizzee_agget@gmail.com,Internal Auditor,Financial Services,Mass Customer,FALSE,TRUE,21,31 Schurz Parkway,3181,VIC,Australia,
942,Stephi Highton,Female,9/9/1987,individual,0065844472151,stephi_highton@gmail.com,Chief Design Engineer,n/a,Mass Customer,FALSE,TRUE,7,85894 Amoth Court,4125,QLD,Australia,
943,Martino Scoles,Male,1/19/1975,company,0066914477008,martino_scoles@gmail.com,Food Chemist,Health,Affluent Customer,FALSE,TRUE,8,955 Burning Wood Way,2478,NSW,Australia,
944,Morgen Newport,Female,8/31/1960,individual,0034984481865,morgen_newport@gmail.com,Software Test Engineer I,Retail,Mass Customer,FALSE,FALSE,8,27 Crownhardt Center,3934,VIC,Australia,
945,Eugenie Brinson,Female,8/10/1963,individual,0061114486722,eugenie_brinson@gmail.com,Analog Circuit Design manager,Property,Mass Customer,FALSE,FALSE,5,41002 Loomis Park,2010,NSW,Australia,
946,Reinold Natt,Male,8/23/1964,company,0061844491579,reinold_natt@gmail.com,Sales Representative,Retail,High Net Worth,FALSE,FALSE,8,10 Cottonwood Point,2530,NSW,Australia,
947,Jo Roberts,Female,10/31/1945,company,0049914496436,jo_roberts@gmail.com,Software Engineer III,Manufacturing,High Net Worth,FALSE,TRUE,4,2115 Maryland Alley,2320,NSW,Australia,
948,Jacklin Duchant,Female,3/18/1940,company,0035198450129,jacklin_duchant@gmail.com,Account Executive,Health,Mass Customer,FALSE,FALSE,17,6 Milwaukee Hill,3015,VIC,Australia,
949,Colas Gabbitas,Male,9/9/1946,company,0064114506150,colas_gabbitas@gmail.com,Help Desk Operator,Manufacturing,High Net Worth,FALSE,TRUE,11,6792 Kropf Hill,2049,NSW,Australia,
950,Claudetta Ricciardiello,Female,4/30/1974,company,0065844511007,claudetta_ricciardiello@gmail.com,Teacher,Health,High Net Worth,FALSE,FALSE,2,37 Mesta Road,3198,VIC,Australia,
951,Angele Cadore,Female,9/6/1954,individual,0066914515864,angele_cadore@gmail.com,Operator,n/a,Mass Customer,FALSE,FALSE,3,85340 Hovde Way,3153,VIC,Australia,
952,Cicily Hast,Female,4/26/1971,company,0034984520721,cicily_hast@gmail.com,Environmental Specialist,IT,Mass Customer,FALSE,TRUE,6,02643 Moose Court,4500,QLD,Australia,
953,Harland Messenger,Male,5/28/1974,company,0061114525578,harland_messenger@gmail.com,,Financial Services,Mass Customer,FALSE,FALSE,6,59252 Maryland Drive,3500,VIC,Australia,
954,Sim Constantinou,Male,8/9/1992,individual,0061844530435,sim_constantinou@gmail.com,,Manufacturing,Mass Customer,FALSE,TRUE,15,2886 Buena Vista Terrace,2038,NSW,Australia,
955,Shanon Rolfe,Female,8/19/1941,individual,0049914535292,shanon_rolfe@gmail.com,Payment Adjustment Coordinator,n/a,High Net Worth,FALSE,FALSE,13,58770 Monterey Plaza,2122,NSW,Australia,
956,Chryste Oddboy,Female,8/22/1988,company,0035198454014,chryste_oddboy@gmail.com,Geologist I,Financial Services,Mass Customer,FALSE,TRUE,6,2941 Loftsgordon Hill,3337,VIC,Australia,
957,Edin Patinkin,Female,3/26/1992,company,0064114545006,edin_patinkin@gmail.com,Operator,Retail,Mass Customer,FALSE,TRUE,15,345 Fieldstone Park,2121,NSW,Australia,
958,Nolly Ivanchikov,Male,2/10/1994,company,0065844549863,nolly_ivanchikov@gmail.com,VP Quality Control,n/a,Mass Customer,FALSE,TRUE,9,251 Pierstorff Alley,4170,QLD,Australia,
959,Michele Pammenter,Male,6/26/1983,company,0066914554720,michele_pammenter@gmail.com,Web Designer II,Retail,Mass Customer,FALSE,FALSE,7,220 Cody Alley,3075,VIC,Australia,
960,Liane Abelevitz,Female,11/25/1976,company,0034984559577,liane_abelevitz@gmail.com,Programmer III,n/a,Mass Customer,FALSE,FALSE,4,34 Bunting Pass,3048,VIC,Australia,
961,Philbert Bangs,Male,3/3/1966,individual,0061114564434,philbert_bangs@gmail.com,Accountant III,Financial Services,Mass Customer,FALSE,FALSE,10,99 Park Meadow Hill,2570,NSW,Australia,
962,,Female,12/8/1977,company,0061844569291,,Recruiting Manager,Health,Mass Customer,FALSE,FALSE,11,4 Bluestem Pass,3564,VIC,Australia,
963,Noami Cokly,Female,9/17/1962,individual,0049914574149,noami_cokly@gmail.com,Associate Professor,Property,Affluent Customer,FALSE,TRUE,7,078 Erie Point,2760,NSW,Australia,
964,Lyndell Jereatt,Female,11/28/1994,individual,0035198457900,lyndell_jereatt@gmail.com,Research Assistant III,Manufacturing,Mass Customer,FALSE,TRUE,13,6 Hansons Crossing,4123,QLD,Australia,
965,Maximilien Bourget,Male,4/29/1969,company,0064114583863,maximilien_bourget@gmail.com,Human Resources Manager,Health,Mass Customer,FALSE,TRUE,15,8 Saint Paul Junction,2066,NSW,Australia,
966,Benedikta Naptin,Female,8/13/1995,company,0065844588720,benedikta_naptin@gmail.com,Product Engineer,Telecommunications,Affluent Customer,FALSE,FALSE,1,14067 Armistice Plaza,2770,NSW,Australia,
967,Rhodie Gaskall,Female,2/1/1964,company,0066914593577,rhodie_gaskall@gmail.com,Geological Engineer,Manufacturing,Mass Customer,FALSE,FALSE,18,8491 Pennsylvania Crossing,4035,QLD,Australia,
968,Afton Andrassy,Female,10/14/1998,company,0034984598434,afton_andrassy@gmail.com,Civil Engineer,Manufacturing,High Net Worth,FALSE,FALSE,14,59208 Barnett Avenue,2104,NSW,Australia,
969,Blondell Dibdall,Female,1/3/1967,company,0061114603291,blondell_dibdall@gmail.com,Dental Hygienist,Health,High Net Worth,FALSE,TRUE,15,36 Killdeer Crossing,2705,NSW,Australia,
970,Sonia Dunstall,Female,7/30/1975,individual,0061844608148,sonia_dunstall@gmail.com,Electrical Engineer,Manufacturing,High Net Worth,FALSE,TRUE,15,305 Sloan Junction,2168,NSW,Australia,
971,Benedikt Adamou,Male,1/15/1987,company,0049914613005,benedikt_adamou@gmail.com,Nurse,Property,Affluent Customer,FALSE,TRUE,4,88 Shopko Way,2034,NSW,Australia,
972,Don Spratling,Male,1/5/1969,individual,0035198461786,don_spratling@gmail.com,,n/a,Affluent Customer,FALSE,FALSE,10,7 Mallory Lane,3064,VIC,Australia,
973,Moll Ogilby,Female,12/19/1980,individual,0064114622719,moll_ogilby@gmail.com,,Health,Mass Customer,FALSE,TRUE,11,79907 Randy Center,2192,NSW,Australia,
974,Jammie Seldner,Female,2/25/1975,company,0065844627576,jammie_seldner@gmail.com,Senior Quality Engineer,Retail,Mass Customer,FALSE,TRUE,13,446 High Crossing Way,4165,QLD,Australia,
975,Inglis Pickaver,Male,6/25/1994,company,0066914632433,inglis_pickaver@gmail.com,Structural Engineer,Financial Services,Affluent Customer,FALSE,TRUE,10,1530 Columbus Lane,3186,VIC,Australia,
976,Clarabelle Broschek,Female,8/25/1963,company,0034984637290,clarabelle_broschek@gmail.com,Recruiter,n/a,Affluent Customer,FALSE,TRUE,17,669 Declaration Street,3810,VIC,Australia,
977,Tillie Bisseker,Female,8/10/1960,company,0061114642147,tillie_bisseker@gmail.com,Environmental Tech,Health,Mass Customer,FALSE,TRUE,5,9 Ruskin Way,3228,VIC,Australia,
978,Irving Babcock,Male,1/17/1986,company,0061844647004,irving_babcock@gmail.com,Structural Analysis Engineer,IT,Mass Customer,FALSE,FALSE,9,8 Burning Wood Junction,2232,NSW,Australia,
979,Evered Gludor,Male,4/30/1951,individual,0049914651861,evered_gludor@gmail.com,Web Designer II,Argiculture,Mass Customer,FALSE,TRUE,13,5 Melvin Park,3810,VIC,Australia,
980,Mavra Finan,Female,8/23/1967,company,0035198465671,mavra_finan@gmail.com,Environmental Tech,Argiculture,Mass Customer,FALSE,TRUE,9,21316 Ohio Place,2121,NSW,Australia,
981,Frieda Tavinor,Female,3/4/1999,company,0064114661575,frieda_tavinor@gmail.com,Mechanical Systems Engineer,n/a,Mass Customer,FALSE,TRUE,3,93 Sutherland Terrace,2560,NSW,Australia,
982,Ellwood Budden,Male,6/3/1998,individual,0065844666432,ellwood_budden@gmail.com,Senior Quality Engineer,Financial Services,Affluent Customer,FALSE,TRUE,22,1560 Grim Avenue,4720,QLD,Australia,
983,Alex Patshull,Female,1/2/1966,individual,0066914671289,alex_patshull@gmail.com,Sales Associate,Property,Mass Customer,FALSE,FALSE,8,1 Quincy Road,2565,NSW,Australia,
984,Aundrea Outridge,Female,1/24/2001,company,0034984676146,aundrea_outridge@gmail.com,Quality Control Specialist,n/a,Mass Customer,FALSE,FALSE,21,607 Memorial Avenue,2074,NSW,Australia,
985,Amby Bodega,Male,6/12/1968,company,0061114681003,amby_bodega@gmail.com,Desktop Support Technician,IT,Affluent Customer,FALSE,TRUE,0,9594 Badeau Street,2050,NSW,Australia,
986,Esme Pilipets,Male,5/6/1967,company,0061844685860,esme_pilipets@gmail.com,Research Nurse,Health,Mass Customer,FALSE,FALSE,15,9460 Monument Park,3277,VIC,Australia,
987,Beverly Domnick,Female,12/10/1938,company,0049914690717,beverly_domnick@gmail.com,Web Developer I,IT,Mass Customer,FALSE,TRUE,7,72 Village Terrace,2250,NSW,Australia,
988,Artemis Swanson,Male,2/12/1977,company,0035198469557,artemis_swanson@gmail.com,Geologist I,Health,Mass Customer,FALSE,FALSE,15,694 Coolidge Center,2620,NSW,Australia,
989,Daryle Marginson,Male,6/27/1986,individual,0064114700432,daryle_marginson@gmail.com,Quality Control Specialist,Manufacturing,Mass Customer,FALSE,TRUE,11,31854 Anniversary Terrace,2322,NSW,Australia,
990,Tyne Anshell,Female,4/8/1992,company,0065844705289,tyne_anshell@gmail.com,,Manufacturing,High Net Worth,FALSE,TRUE,11,125 Manufacturers Parkway,2193,NSW,Australia,
991,Leona Shorrock,Female,8/23/1951,individual,0066914710146,leona_shorrock@gmail.com,Help Desk Operator,Property,Mass Customer,FALSE,TRUE,9,260 Briar Crest Drive,4209,QLD,Australia,
992,Bertrando Carass,Male,6/25/1956,individual,0034984715003,bertrando_carass@gmail.com,Automation Specialist I,Manufacturing,Mass Customer,FALSE,TRUE,15,56 Moland Crossing,3356,VIC,Australia,
993,Augusta Munns,Female,9/17/1951,company,0061114719860,augusta_munns@gmail.com,Assistant Media Planner,Entertainment,Mass Customer,FALSE,TRUE,8,1 Shelley Pass,4118,QLD,Australia,
994,Pauline Dallosso,U,,company,0061844724717,pauline_dallosso@gmail.com,Compensation Analyst,Financial Services,Mass Customer,FALSE,TRUE,6,0535 Jay Point,2422,NSW,Australia,
995,Lauralee Fudge,Female,9/21/1987,company,0049914729574,lauralee_fudge@gmail.com,Office Assistant IV,Retail,Mass Customer,FALSE,FALSE,3,6 Caliangt Way,3079,VIC,Australia,
996,Consalve Ballay,Male,9/18/1959,company,0035198473443,consalve_ballay@gmail.com,Paralegal,Financial Services,Affluent Customer,FALSE,FALSE,9,2 Sloan Way,2200,NSW,Australia,
997,Lolly Prewer,Female,10/23/1997,company,0064114739288,lolly_prewer@gmail.com,Senior Sales Associate,Health,Mass Customer,FALSE,FALSE,6,04 Union Crossing,2196,NSW,Australia,
